,A
TICKER,Sharpe,Avg Return,fcfTest Test,pbTest Test,deTest Test,roaTest Test,peTest Test,epsTest Test,roeTest Test,RETURN,PE,PB,EPS,DE,FCF,ROE,ROA,MC,BETA,PE Score,PB Score,EPS Score,DE Score,FCF Score,ROE Score,ROA Score,BETA Score,FTG Score
VOW:GR,-5.778249008743226,-0.10700000000000001,20,1,20,3,3,30,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.778249008743226,-0.10700000000000001,20,1,20,4,3,30,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.836502963194504,-0.10500000000000001,30,1,20,3,3,30,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.143266672075816,-0.084,30,1,20,4,3,30,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.836502963194504,-0.10500000000000001,30,1,20,3,3,30,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.143266672075816,-0.084,30,1,20,4,3,30,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.836502963194505,-0.10500000000000001,40,1,20,3,3,30,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.143266672075816,-0.084,40,1,20,4,3,30,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.836502963194505,-0.10500000000000001,40,1,20,3,3,30,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.143266672075816,-0.084,40,1,20,4,3,30,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.857108211807576,-0.10600000000000001,10,1,30,3,3,30,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.857108211807576,-0.10600000000000001,10,1,30,4,3,30,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.857108211807576,-0.10600000000000001,10,1,30,3,3,30,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.857108211807576,-0.10600000000000001,10,1,30,4,3,30,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.497540753509714,-0.099,20,1,30,3,3,30,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.475213355928468,-0.08900000000000001,20,1,30,4,3,30,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.497540753509714,-0.099,20,1,30,3,3,30,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.475213355928468,-0.08900000000000001,20,1,30,4,3,30,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.497540753509714,-0.09900000000000002,30,1,30,3,3,30,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.475213355928468,-0.08900000000000001,30,1,30,4,3,30,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.497540753509714,-0.09900000000000002,30,1,30,3,3,30,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.475213355928468,-0.08900000000000001,30,1,30,4,3,30,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-6.178951570348387,-0.079,40,1,30,3,3,30,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.475213355928468,-0.089,40,1,30,4,3,30,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-6.178951570348387,-0.079,40,1,30,3,3,30,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.475213355928468,-0.089,40,1,30,4,3,30,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
ADS:GR,-5.475213355928468,-0.121,10,1,40,3,3,30,3,-0.03,19.98,2.38,38.0,31.63,23.59,14.06,6.49,15546227133.0,0.68,False,False,True,True,True,True,True,0.00014705882352941175,5.000147058823529
ADS:GR,-5.475213355928468,-0.121,10,1,40,4,3,30,3,-0.03,19.98,2.38,38.0,31.63,23.59,14.06,6.49,15546227133.0,0.68,False,False,True,True,True,True,True,0.00014705882352941175,5.000147058823529
ADS:GR,-5.475213355928468,-0.121,10,1,40,3,3,30,4,-0.03,19.98,2.38,38.0,31.63,23.59,14.06,6.49,15546227133.0,0.68,False,False,True,True,True,True,True,0.00014705882352941175,5.000147058823529
ADS:GR,-5.475213355928468,-0.121,10,1,40,4,3,30,4,-0.03,19.98,2.38,38.0,31.63,23.59,14.06,6.49,15546227133.0,0.68,False,False,True,True,True,True,True,0.00014705882352941175,5.000147058823529
ADS:GR,-5.429468219767193,-0.098,20,1,40,3,3,30,3,-0.03,19.98,2.38,38.0,31.63,23.59,14.06,6.49,15546227133.0,0.68,False,False,True,True,True,True,True,0.00014705882352941175,5.000147058823529
ADS:GR,-5.475213355928468,-0.08900000000000001,20,1,40,4,3,30,3,-0.03,19.98,2.38,38.0,31.63,23.59,14.06,6.49,15546227133.0,0.68,False,False,True,True,True,True,True,0.00014705882352941175,5.000147058823529
ADS:GR,-5.429468219767193,-0.098,20,1,40,3,3,30,4,-0.03,19.98,2.38,38.0,31.63,23.59,14.06,6.49,15546227133.0,0.68,False,False,True,True,True,True,True,0.00014705882352941175,5.000147058823529
ADS:GR,-5.475213355928468,-0.08900000000000001,20,1,40,4,3,30,4,-0.03,19.98,2.38,38.0,31.63,23.59,14.06,6.49,15546227133.0,0.68,False,False,True,True,True,True,True,0.00014705882352941175,5.000147058823529
VOW:GR,-7.114516058810274,-0.06499999999999999,30,1,40,3,3,30,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.475213355928468,-0.08900000000000001,30,1,40,4,3,30,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-7.114516058810274,-0.06499999999999999,30,1,40,3,3,30,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.475213355928468,-0.08900000000000001,30,1,40,4,3,30,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.819441530359655,-0.072,40,1,40,3,3,30,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.55834568616574,-0.088,40,1,40,4,3,30,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.819441530359655,-0.072,40,1,40,3,3,30,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.55834568616574,-0.088,40,1,40,4,3,30,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-4.841620423884499,-0.087,10,1,10,3,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-4.872604632104941,-0.07700000000000001,10,1,10,4,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-4.841620423884499,-0.087,10,1,10,3,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-4.872604632104941,-0.07700000000000001,10,1,10,4,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.927284703335897,-0.11699999999999999,20,1,10,3,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.088953991842767,-0.096,20,1,10,4,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.927284703335897,-0.11699999999999999,20,1,10,3,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.088953991842767,-0.096,20,1,10,4,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.238513877162173,-0.10299999999999998,30,1,10,3,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.172953883549649,-0.092,30,1,10,4,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.238513877162173,-0.10299999999999998,30,1,10,3,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.172953883549649,-0.092,30,1,10,4,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.238513877162172,-0.10299999999999998,40,1,10,3,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.172953883549649,-0.092,40,1,10,4,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.238513877162172,-0.10299999999999998,40,1,10,3,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.172953883549649,-0.092,40,1,10,4,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.819441530359655,-0.10200000000000001,10,1,20,3,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-4.872604632104941,-0.07699999999999999,10,1,20,4,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.819441530359655,-0.10200000000000001,10,1,20,3,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-4.872604632104941,-0.07699999999999999,10,1,20,4,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.778249008743226,-0.10700000000000001,20,1,20,3,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.778249008743226,-0.10700000000000001,20,1,20,4,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.778249008743226,-0.10700000000000001,20,1,20,3,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.778249008743226,-0.10700000000000001,20,1,20,4,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.166182845797378,-0.095,30,1,20,3,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.200069076337722,-0.093,30,1,20,4,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.166182845797378,-0.095,30,1,20,3,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.200069076337722,-0.093,30,1,20,4,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.166182845797378,-0.095,40,1,20,3,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.200069076337722,-0.093,40,1,20,4,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.166182845797378,-0.095,40,1,20,3,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.200069076337722,-0.093,40,1,20,4,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.857108211807576,-0.10600000000000001,10,1,30,3,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.857108211807576,-0.10600000000000001,10,1,30,4,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.857108211807576,-0.10600000000000001,10,1,30,3,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.857108211807576,-0.10600000000000001,10,1,30,4,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.497540753509714,-0.099,20,1,30,3,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.475213355928468,-0.08900000000000001,20,1,30,4,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.497540753509714,-0.099,20,1,30,3,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.475213355928468,-0.08900000000000001,20,1,30,4,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.534126199774546,-0.10000000000000002,30,1,30,3,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.534126199774544,-0.1,30,1,30,4,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.534126199774546,-0.10000000000000002,30,1,30,3,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.534126199774544,-0.1,30,1,30,4,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.534126199774546,-0.1,40,1,30,3,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.534126199774544,-0.1,40,1,30,4,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.534126199774546,-0.1,40,1,30,3,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.534126199774544,-0.1,40,1,30,4,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.475213355928468,-0.121,10,1,40,3,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.475213355928468,-0.121,10,1,40,4,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.475213355928468,-0.121,10,1,40,3,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.475213355928468,-0.121,10,1,40,4,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.429468219767193,-0.098,20,1,40,3,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.475213355928468,-0.08900000000000001,20,1,40,4,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.429468219767193,-0.098,20,1,40,3,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.475213355928468,-0.08900000000000001,20,1,40,4,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-7.114516058810274,-0.06500000000000002,30,1,40,3,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.475213355928468,-0.08900000000000001,30,1,40,4,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-7.114516058810274,-0.06500000000000002,30,1,40,3,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.475213355928468,-0.08900000000000001,30,1,40,4,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.819441530359655,-0.072,40,1,40,3,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.55834568616574,-0.088,40,1,40,4,3,40,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.819441530359655,-0.072,40,1,40,3,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.55834568616574,-0.088,40,1,40,4,3,40,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.275837594170971,-0.06899999999999999,10,2,10,3,3,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-4.885362989503052,-0.057999999999999996,10,2,10,4,3,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.275837594170971,-0.06899999999999999,10,2,10,3,3,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-4.885362989503052,-0.057999999999999996,10,2,10,4,3,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-4.818766293804034,-0.087,20,2,10,3,3,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.036974173478169,-0.093,20,2,10,4,3,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-4.818766293804034,-0.087,20,2,10,3,3,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.036974173478169,-0.093,20,2,10,4,3,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-4.8502749390867335,-0.098,30,2,10,3,3,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.036974173478169,-0.093,30,2,10,4,3,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-4.8502749390867335,-0.098,30,2,10,3,3,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.036974173478169,-0.093,30,2,10,4,3,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.2877907957726755,-0.077,40,2,10,3,3,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.363602539839016,-0.066,40,2,10,4,3,10,3,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
VOW:GR,-5.2877907957726755,-0.077,40,2,10,3,3,10,4,-0.03,3.66,0.98,96.48,152.63,136.37,30.78,7.09,49072260657.0,1.06,False,True,True,False,True,True,True,9.433962264150943e-05,5.000094339622642
